#      mass       lower
 2.4743e-01  2.5742e-02
 2.4767e-01  2.8731e-02
 2.4790e-01  3.2121e-02
 2.4814e-01  3.2632e-02
 2.4837e-01  3.1484e-02
 2.4861e-01  2.9934e-02
 2.4885e-01  2.9564e-02
 2.4908e-01  2.9851e-02
 2.4932e-01  2.9129e-02
 2.4956e-01  2.9475e-02
 2.4980e-01  3.0357e-02
 2.5004e-01  3.1653e-02
 2.5028e-01  3.4803e-02
 2.5052e-01  3.8255e-02
 2.5076e-01  4.0161e-02
 2.5100e-01  3.9615e-02
 2.5125e-01  3.7478e-02
 2.5149e-01  3.4095e-02
 2.5173e-01  3.2151e-02
 2.5197e-01  3.1261e-02
 2.5222e-01  2.9558e-02
 2.5246e-01  2.7445e-02
 2.5271e-01  2.5431e-02
 2.5295e-01  2.3560e-02
 2.5320e-01  2.2877e-02
 2.5344e-01  2.2168e-02
 2.5369e-01  2.1551e-02
 2.5393e-01  2.1675e-02
 2.5418e-01  2.2097e-02
 2.5443e-01  2.3175e-02
 2.5468e-01  2.4586e-02
 2.5493e-01  2.5350e-02
 2.5518e-01  2.5440e-02
 2.5543e-01  2.5577e-02
 2.5568e-01  2.5234e-02
 2.5593e-01  2.5266e-02
 2.5618e-01  2.5788e-02
 2.5644e-01  2.7372e-02
 2.5669e-01  2.9101e-02
 2.5694e-01  3.1026e-02
 2.5720e-01  3.1585e-02
 2.5745e-01  3.1323e-02
 2.5771e-01  3.0490e-02
 2.5796e-01  2.9622e-02
 2.5822e-01  2.8812e-02
 2.5848e-01  2.8793e-02
 2.5874e-01  2.9136e-02
 2.5899e-01  2.9751e-02
 2.5925e-01  3.0170e-02
 2.5951e-01  3.0505e-02
 2.5977e-01  3.0903e-02
 2.6003e-01  3.1059e-02
 2.6029e-01  3.1754e-02
 2.6055e-01  3.2842e-02
 2.6081e-01  3.3877e-02
 2.6107e-01  3.3365e-02
 2.6133e-01  3.1709e-02
 2.6159e-01  2.9135e-02
 2.6186e-01  2.6933e-02
 2.6212e-01  2.5930e-02
 2.6238e-01  2.6072e-02
 2.6265e-01  2.7281e-02
 2.6292e-01  2.8834e-02
 2.6318e-01  3.0848e-02
 2.6344e-01  3.2272e-02
 2.6371e-01  3.4569e-02
 2.6398e-01  3.6945e-02
 2.6424e-01  3.9002e-02
 2.6451e-01  4.0676e-02
 2.6478e-01  4.1642e-02
 2.6505e-01  4.1652e-02
 2.6532e-01  3.9975e-02
 2.6559e-01  3.6879e-02
 2.6586e-01  3.3380e-02
 2.6613e-01  3.0606e-02
 2.6640e-01  2.9255e-02
 2.6667e-01  2.9171e-02
 2.6694e-01  3.0105e-02
 2.6721e-01  3.1502e-02
 2.6749e-01  3.1914e-02
 2.6776e-01  3.0977e-02
 2.6803e-01  2.9611e-02
 2.6831e-01  2.9058e-02
 2.6858e-01  2.8669e-02
 2.6885e-01  2.8431e-02
 2.6913e-01  2.8461e-02
 2.6940e-01  2.7990e-02
 2.6968e-01  2.6219e-02
 2.6996e-01  2.5855e-02
 2.7023e-01  2.6038e-02
 2.7051e-01  2.6699e-02
